,account_id,customer_id,account_type,opening_date,account_status,balance,credit_score
2790,405-0182533-8089922,15595883,business,2024-07-28 12:33:00,inactive,127278.31,540
2791,407-2693089-2273915,15663826,business,2024-07-16 21:54:00,inactive,0.0,532
2792,408-4323490-4065148,15742820,current,2024-07-10 13:00:00,active,0.0,535
2793,408-4155887-9750743,15624793,business,2024-07-11 5:24:00,inactive,184244.86,627
2794,404-6180783-0232335,15597930,saving,2024-07-05 17:58:00,active,59669.43,646
2795,404-6180783-0232335,15665110,saving,2024-07-28 10:32:00,closed,79543.59,515
2796,403-9386438-5021104,15770719,saving,2024-07-01 15:52:00,closed,151553.19,697
2797,402-9940699-5926750,15731327,saving,2024-07-22 0:24:00,inactive,166527.88,652
2798,405-1474158-3832363,15576044,business,2024-07-28 7:19:00,closed,150329.15,579
2799,405-1474158-3832363,15775662,current,2024-07-05 17:58:00,inactive,121911.59,760
2800,408-5930316-1228344,15646817,saving,2024-07-29 1:37:00,closed,156773.78,769
2801,407-2411763-9743510,15596060,current,2024-07-11 9:53:00,inactive,127864.26,498
2802,408-9153542-6724360,15723299,business,2024-07-20 13:18:00,closed,113709.28,774
2803,407-7334254-3440338,15636982,business,2024-07-22 5:03:00,closed,79974.55,705
2804,407-8528351-1532307,15751175,current,2024-07-24 23:55:00,active,0.0,648
2805,407-0957001-3853104,15618936,saving,2024-07-29 18:34:00,closed,0.0,688
2806,408-7916864-8557952,15787529,saving,2024-07-16 18:53:00,active,0.0,592
2807,402-7777726-3004319,15780128,current,2024-07-20 6:56:00,closed,144427.96,705
2808,403-5858803-4786741,15615991,saving,2024-07-05 7:50:00,closed,99263.09,654
2809,408-6560316-4326758,15757001,business,2024-07-25 2:53:00,closed,79368.87,624
2810,405-8943141-4225168,15595388,current,2024-07-09 15:21:00,active,0.0,594
2811,171-3784767-6075547,15699550,saving,2024-07-11 19:05:00,active,0.0,695
2812,403-8689214-5984333,15581620,current,2024-07-23 6:21:00,inactive,0.0,597
2813,402-2379252-5068345,15600934,saving,2024-07-23 9:09:00,active,125095.94,758
2814,402-9359174-3933911,15738672,current,2024-07-08 22:44:00,inactive,162485.8,737
2815,171-6463386-7040352,15721307,business,2024-07-17 13:30:00,inactive,95668.82,694
2816,408-6349629-6849931,15619280,business,2024-07-09 12:42:00,inactive,0.0,683
2817,403-2598539-6705919,15768244,business,2024-07-03 6:33:00,inactive,0.0,538
2818,404-0814480-8157169,15806837,current,2024-07-05 2:40:00,active,0.0,669
2819,404-0814480-8157169,15643496,business,2024-07-26 6:51:00,active,74197.38,730
2820,406-1719672-6593146,15813916,saving,2024-07-09 6:07:00,inactive,89688.94,622
2821,406-1719672-6593146,15626385,business,2024-07-19 10:28:00,closed,103121.33,714
2822,404-0648048-1547512,15603582,saving,2024-07-05 19:28:00,closed,0.0,569
2823,404-6187428-2677125,15764351,business,2024-07-03 2:18:00,inactive,120170.07,668
2824,405-9529745-2486767,15667938,current,2024-07-06 10:26:00,closed,149136.31,628
2825,403-0640960-1142743,15576360,business,2024-07-15 15:13:00,active,141136.79,600
2826,171-4908756-6825934,15628813,current,2024-07-16 3:11:00,inactive,152341.55,693
2827,402-6242660-3791507,15584190,business,2024-07-02 16:48:00,inactive,120026.98,704
2828,408-3963956-9054738,15716449,business,2024-07-08 22:34:00,active,132168.28,527
2829,403-5592001-5944335,15759913,saving,2024-07-17 17:18:00,closed,85200.82,553
2830,405-5241900-5429900,15701555,business,2024-07-24 2:01:00,active,84903.33,575
2831,402-0304643-8113910,15758482,business,2024-07-15 20:28:00,closed,0.0,626
2832,405-0857013-6017959,15758171,current,2024-07-27 20:23:00,inactive,0.0,582
2833,403-6813931-5191540,15680346,business,2024-07-06 2:46:00,active,0.0,683
2834,408-9167279-8113927,15649124,saving,2024-07-13 16:28:00,closed,121535.18,850
2835,408-8969729-2665919,15812917,saving,2024-07-24 18:44:00,active,116662.96,653
2836,406-2764296-9821964,15768455,business,2024-07-28 20:07:00,active,0.0,679
2837,407-5549009-7693120,15703059,business,2024-07-30 21:10:00,inactive,124829.16,549
2838,402-6166936-1377140,15646196,current,2024-07-26 19:59:00,active,155180.56,850
2839,406-7177329-9256321,15585451,saving,2024-07-03 23:13:00,closed,108262.87,558
2840,406-3022144-5742705,15714057,current,2024-07-26 7:58:00,inactive,0.0,528
2841,408-5501152-0064344,15748473,business,2024-07-25 22:41:00,closed,0.0,801
2842,408-5501152-0064344,15785782,saving,2024-07-24 1:11:00,closed,0.0,513
2843,402-7108767-7365115,15693233,saving,2024-07-27 1:46:00,inactive,99812.88,666
2844,402-4461977-9541920,15757521,current,2024-07-03 22:50:00,active,132164.26,606
2845,402-4461977-9541920,15812513,business,2024-07-22 6:42:00,closed,103583.05,599
2846,402-4461977-9541920,15674950,saving,2024-07-05 2:42:00,closed,142406.43,544
2847,402-4473697-3563515,15678572,current,2024-07-27 12:04:00,inactive,99842.5,529
2848,404-0186996-2812338,15713608,current,2024-07-09 17:02:00,closed,0.0,850
2849,408-3958366-2477132,15579262,saving,2024-07-24 10:30:00,closed,0.0,497
2850,171-7877406-4080317,15610426,current,2024-07-29 13:48:00,inactive,81042.42,764
2851,171-0594005-6259502,15776454,saving,2024-07-14 22:39:00,active,0.0,603
2852,404-5259816-3691561,15771483,business,2024-07-18 0:41:00,active,0.0,609
2853,408-4158189-1389110,15648489,saving,2024-07-25 13:54:00,closed,199689.49,487
2854,406-5173980-7285129,15646609,saving,2024-07-04 0:44:00,inactive,142645.43,748
2855,402-9275763-3353164,15693203,saving,2024-07-11 9:31:00,active,0.0,710
2856,405-2447418-1302765,15813067,current,2024-07-05 7:00:00,inactive,110219.14,432
2857,403-4947842-9768365,15769829,saving,2024-07-17 1:34:00,inactive,0.0,534
2858,403-0084276-9623557,15662434,saving,2024-07-28 10:40:00,inactive,0.0,607
2859,408-9838846-5067523,15773503,current,2024-07-20 15:25:00,inactive,0.0,551
2860,408-9033203-1170738,15705890,saving,2024-07-14 21:21:00,inactive,142072.02,674
2861,407-5144163-4853961,15711398,current,2024-07-26 15:49:00,active,0.0,525
2862,402-9878967-6551549,15752375,current,2024-07-29 20:13:00,closed,149564.61,645
2863,402-2573930-5508359,15659175,business,2024-07-03 23:56:00,inactive,0.0,755
2864,402-3372886-8299535,15597033,current,2024-07-04 20:12:00,closed,153366.13,708
2865,403-2652616-1576356,15590228,business,2024-07-12 12:14:00,closed,76467.16,715
2866,403-2651795-0621911,15631848,business,2024-07-22 9:34:00,inactive,121508.28,727
2867,403-8574107-0070701,15654211,current,2024-07-12 4:26:00,closed,0.0,559
2868,403-2971736-0791568,15707968,business,2024-07-08 12:02:00,closed,73211.12,545
2869,406-9309540-1674740,15594084,saving,2024-07-22 9:02:00,inactive,0.0,524
2870,171-2782023-5710711,15651093,current,2024-07-19 12:55:00,inactive,0.0,707
2871,171-3740843-6733149,15798824,business,2024-07-27 23:42:00,closed,92674.94,671
2872,171-0600216-6049127,15671591,business,2024-07-13 20:47:00,closed,96196.24,439
2873,406-0275187-8372320,15707189,saving,2024-07-21 10:31:00,closed,114391.62,667
2874,406-0275187-8372320,15733581,current,2024-07-16 20:06:00,closed,80262.66,831
2875,408-3168100-6610710,15641640,business,2024-07-01 0:56:00,closed,173331.52,545
2876,408-1217089-2244309,15585284,saving,2024-07-07 13:35:00,active,147285.52,604
2877,171-4005053-3239545,15617866,current,2024-07-27 18:45:00,inactive,119785.47,657
2878,171-3491566-9669144,15667751,saving,2024-07-16 14:02:00,closed,140137.15,487
2879,403-2803671-6238713,15669411,saving,2024-07-11 20:08:00,closed,107467.56,750
2880,405-2159152-3337909,15789425,saving,2024-07-15 6:27:00,closed,98218.04,694
2881,405-1225639-2741916,15570943,current,2024-07-29 1:18:00,closed,133607.75,711
2882,406-6966044-4338762,15685829,saving,2024-07-18 9:15:00,active,0.0,551
2883,402-1126686-2117168,15721917,business,2024-07-10 8:21:00,active,95139.41,559
2884,404-1367077-3327511,15776047,current,2024-07-01 4:37:00,active,0.0,620
2885,171-1613026-8304303,15716024,business,2024-07-25 18:04:00,closed,0.0,660
2886,407-6913990-5925937,15675328,current,2024-07-02 7:23:00,inactive,0.0,449
2887,405-5116033-4464342,15604314,business,2024-07-23 8:05:00,closed,97331.19,703
2888,406-2913349-8710757,15658339,business,2024-07-12 16:28:00,active,139265.63,795
2889,406-7344016-6445153,15630402,saving,2024-07-13 16:05:00,active,0.0,594
2890,405-9610502-5861920,15689616,business,2024-07-15 9:07:00,closed,168094.01,586
2891,407-9947638-8615546,15774224,saving,2024-07-02 1:02:00,active,131563.88,613
2892,171-9552812-7168342,15701291,current,2024-07-26 1:58:00,active,0.0,601
2893,403-7726259-5563500,15719606,current,2024-07-02 9:25:00,active,0.0,657
2894,402-4893218-0589126,15644119,current,2024-07-04 23:16:00,active,0.0,531
2895,171-1478634-1301153,15646859,saving,2024-07-24 3:09:00,inactive,107363.29,621
2896,171-0169810-1362770,15606836,saving,2024-07-22 1:16:00,closed,94493.03,782
2897,171-0169810-1362770,15664150,current,2024-07-10 1:20:00,active,170214.23,528
2898,405-8304079-1896309,15624510,saving,2024-07-18 23:01:00,inactive,139781.06,696
2899,408-1948172-2116302,15810944,saving,2024-07-01 16:00:00,inactive,0.0,586
2900,404-4457030-2345118,15668575,current,2024-07-04 18:47:00,active,148610.41,626
2901,171-2897220-4114755,15603246,saving,2024-07-26 2:26:00,closed,170241.7,498
2902,403-4680829-7489913,15804002,business,2024-07-07 18:41:00,active,128306.83,691
2903,407-6254003-5107513,15728773,current,2024-07-25 5:22:00,closed,0.0,568
2904,402-4282286-9530767,15598044,saving,2024-07-16 12:26:00,active,0.0,715
2905,403-8985642-1548358,15694829,business,2024-07-17 23:32:00,inactive,175454.0,680
2906,408-9298258-4808330,15600575,current,2024-07-13 17:18:00,closed,0.0,802
2907,405-9280619-7009149,15727311,business,2024-07-08 11:40:00,closed,100885.93,539
2908,406-8319499-6017965,15570769,business,2024-07-22 23:26:00,closed,93320.8,494
2909,402-4386195-1801139,15606274,saving,2024-07-17 2:22:00,inactive,63176.44,594
2910,402-1230289-9483549,15746139,current,2024-07-07 23:32:00,inactive,139451.67,596
2911,403-7300419-3581921,15704987,current,2024-07-28 5:13:00,inactive,49113.75,649
2912,403-6401683-7695522,15628972,business,2024-07-04 16:36:00,inactive,123906.22,699
2913,408-3905352-1044352,15697686,saving,2024-07-05 19:11:00,closed,0.0,787
2914,404-5914935-6357943,15733883,business,2024-07-02 16:15:00,closed,0.0,604
2915,403-8388360-8813924,15617482,saving,2024-07-01 10:58:00,active,131441.51,489
2916,406-2112806-6712354,15704583,business,2024-07-27 19:46:00,inactive,0.0,651
2917,171-8841299-2917919,15621083,business,2024-07-08 0:37:00,active,136325.48,698
2918,404-9917865-9936362,15649487,saving,2024-07-28 1:19:00,active,113150.44,578
2919,404-1174106-5017938,15736760,current,2024-07-21 21:09:00,closed,0.0,538
2920,406-8355257-8200337,15714658,saving,2024-07-20 18:47:00,closed,0.0,696
2921,406-7000104-9425902,15599081,current,2024-07-27 23:40:00,active,102785.16,507
2922,407-9104172-3413109,15705113,current,2024-07-25 2:03:00,inactive,83264.28,685
2923,404-8091932-3273966,15631159,business,2024-07-30 19:02:00,closed,72252.64,705
2924,405-9961160-9721128,15792818,current,2024-07-05 19:37:00,closed,148051.52,499
2925,405-9290919-2590717,15633531,business,2024-07-16 12:05:00,inactive,138489.66,717
2926,408-0234523-1281124,15744529,saving,2024-07-06 9:20:00,active,0.0,510
2927,402-3267407-0465948,15669656,business,2024-07-21 5:12:00,active,111589.33,632
2928,405-4607483-1903525,15581198,business,2024-07-29 3:43:00,active,122104.79,668
2929,405-4434560-9831534,15729054,saving,2024-07-18 0:04:00,closed,96106.83,744
2930,171-6431099-7662756,15573452,business,2024-07-02 9:26:00,inactive,115930.87,663
2931,405-6254396-5851529,15776733,business,2024-07-16 18:46:00,active,124513.66,638
2932,402-8931875-6856333,15724858,current,2024-07-14 5:35:00,active,0.0,688
2933,406-4520761-3271551,15713144,saving,2024-07-14 16:19:00,closed,0.0,588
2934,406-4217845-3431527,15690188,current,2024-07-01 8:33:00,closed,0.0,631
2935,405-6588452-5432363,15689425,saving,2024-07-05 10:16:00,inactive,100988.39,687
2936,404-0670600-6573131,15671766,current,2024-07-23 10:21:00,closed,118577.24,599
2937,404-5514545-2237903,15782806,business,2024-07-22 15:21:00,inactive,0.0,718
2938,406-2045934-1004316,15764419,saving,2024-07-20 8:38:00,active,0.0,730
2939,406-5458702-7025966,15591915,current,2024-07-19 9:39:00,inactive,0.0,533
2940,402-0526211-6588354,15772798,current,2024-07-25 15:59:00,closed,0.0,711
2941,406-1651422-6048366,15792008,business,2024-07-11 13:48:00,inactive,0.0,555
2942,404-1164980-0743548,15715541,business,2024-07-14 6:46:00,closed,113311.11,850
2943,408-8592242-4689925,15639277,saving,2024-07-17 7:54:00,inactive,0.0,678
2944,406-1437794-8030720,15798850,business,2024-07-13 2:06:00,closed,0.0,576
2945,403-0004473-6389139,15776348,saving,2024-07-02 10:27:00,active,124365.42,835
2946,171-0880276-6498709,15727696,business,2024-07-10 2:15:00,active,147249.29,592
2947,171-2462123-7069957,15793813,saving,2024-07-07 23:05:00,active,103688.19,774
2948,404-7443619-0957909,15694395,current,2024-07-25 1:23:00,closed,138740.24,620
2949,403-9270227-0071534,15764195,current,2024-07-11 22:02:00,active,111900.14,519
2950,405-6229345-6237143,15744919,current,2024-07-29 4:46:00,inactive,152760.24,734
2951,404-9965747-0974710,15671655,business,2024-07-10 12:21:00,active,143966.3,763
2952,404-2978061-6981140,15654901,current,2024-07-01 18:41:00,active,141556.96,733
2953,404-2978061-6981140,15649136,saving,2024-07-09 1:11:00,closed,0.0,650
2954,404-3900344-0708318,15775562,saving,2024-07-22 15:21:00,closed,0.0,538
2955,406-7912142-7944357,15807481,business,2024-07-16 0:52:00,inactive,0.0,577
2956,404-4492242-5541963,15642885,saving,2024-07-24 23:11:00,active,0.0,792
2957,171-7727765-4369962,15789109,business,2024-07-24 5:40:00,closed,0.0,686
2958,402-1923558-1339568,15814004,business,2024-07-04 20:58:00,inactive,0.0,589
2959,406-4730085-5853108,15673619,saving,2024-07-10 22:36:00,active,162560.32,530
2960,404-1190035-3868339,15595135,current,2024-07-18 11:32:00,closed,123229.46,778
2961,408-8822466-2349902,15583681,current,2024-07-29 23:57:00,closed,76665.71,616
2962,406-7018146-0365938,15605000,saving,2024-07-26 4:15:00,active,140278.99,550
2963,406-0214474-1670742,15718071,business,2024-07-07 1:22:00,inactive,0.0,655
2964,406-0214474-1670742,15679760,current,2024-07-07 7:00:00,closed,115764.32,721
2965,402-1632400-3825120,15654574,business,2024-07-01 10:38:00,active,131142.53,499
2966,406-1502574-7093952,15577178,current,2024-07-02 0:33:00,active,68375.27,511
2967,404-9553152-9198744,15595324,saving,2024-07-03 20:40:00,closed,117833.3,579
2968,402-7269915-5181158,15756932,saving,2024-07-10 9:48:00,active,0.0,696
2969,407-0805656-3355558,15726358,business,2024-07-26 20:42:00,active,0.0,681
2970,171-4476834-6377911,15595228,business,2024-07-08 0:53:00,inactive,0.0,815
2971,171-4476834-6377911,15782530,saving,2024-07-08 23:17:00,closed,111093.01,681
2972,403-4367585-6437918,15592877,business,2024-07-11 17:34:00,inactive,132657.55,641
2973,407-8611776-7216356,15651983,current,2024-07-08 3:56:00,closed,128882.49,591
2974,406-5092285-9522713,15746737,business,2024-07-21 13:31:00,active,69129.59,565
2975,404-8286140-4504316,15774179,current,2024-07-05 2:23:00,active,0.0,487
2976,408-8019500-4688352,15667265,business,2024-07-03 23:35:00,inactive,121404.64,729
2977,404-5521489-9873928,15655123,current,2024-07-10 13:23:00,closed,131355.3,505
2978,406-3351689-9041932,15595917,business,2024-07-17 2:45:00,closed,102097.33,580
2979,171-5961123-5031518,15668385,current,2024-07-20 23:46:00,active,154863.15,642
2980,403-0611327-5153140,15709476,saving,2024-07-14 6:02:00,closed,99945.93,850
2981,406-6263941-2252334,15711218,saving,2024-07-05 2:39:00,inactive,121704.32,616
2982,171-1979104-0682715,15798659,saving,2024-07-30 22:56:00,active,0.0,526
2983,402-0291265-8497969,15663939,business,2024-07-12 18:35:00,closed,138782.76,523
2984,405-4224160-5406744,15694946,business,2024-07-06 18:20:00,closed,0.0,663
2985,171-7718922-7643545,15631912,saving,2024-07-27 19:45:00,closed,136291.71,840
2986,404-5077872-7569968,15768816,saving,2024-07-25 20:58:00,closed,107856.57,570
2987,405-6127335-8537150,15682268,business,2024-07-13 7:15:00,inactive,108348.66,676
2988,405-5072638-5053100,15684801,business,2024-07-23 17:14:00,closed,93871.95,689
2989,405-5072638-5053100,15636428,current,2024-07-06 19:53:00,inactive,0.0,703
2990,404-4178459-5526722,15809823,business,2024-07-17 20:07:00,active,125860.2,491
2991,404-4178459-5526722,15699284,business,2024-07-19 3:43:00,inactive,172713.44,584
2992,406-4525499-1553934,15786993,current,2024-07-13 1:04:00,active,0.0,810
2993,406-2495019-0710732,15709441,current,2024-07-03 12:45:00,active,0.0,745
2994,171-8813078-0005158,15710257,business,2024-07-10 12:16:00,closed,130786.92,625
2995,402-3348002-0992302,15582492,saving,2024-07-01 13:32:00,active,112367.34,535
2996,403-7197018-2393951,15575694,current,2024-07-09 20:58:00,inactive,91091.06,729
2997,402-4737370-4080349,15756820,current,2024-07-23 6:38:00,active,106198.5,655
2998,403-2103834-8122743,15766289,current,2024-07-10 13:28:00,active,142669.93,751
2999,405-3060800-7156315,15593014,saving,2024-07-06 16:34:00,active,112833.35,525
3000,408-2745640-5705920,15584545,current,2024-07-29 4:02:00,inactive,0.0,532
3001,408-6874388-5048367,15675949,saving,2024-07-13 20:40:00,active,0.0,696
3002,408-1385262-8585167,15672091,saving,2024-07-03 11:01:00,inactive,104336.43,786
3003,402-6855872-4732347,15801658,business,2024-07-20 15:57:00,closed,104305.74,580
3004,171-9297827-9621163,15706185,saving,2024-07-23 20:18:00,closed,140187.1,596
3005,403-3826563-4426765,15789863,current,2024-07-20 3:26:00,inactive,0.0,683
3006,407-7298991-4244331,15720943,saving,2024-07-28 22:45:00,active,114959.12,747
3007,171-3066033-2204314,15697997,current,2024-07-03 15:23:00,active,164704.38,602
