,transaction_id,customer_id,fraud_id,fraud_flag,froud_type,detection_method,detection_date
1975,399,15591386,4995,fraud,Multiple Transactions In Short Time,ML,4/29/2022
1976,399,15694192,4995,normal,Unusual Time,ML,4/29/2022
1977,399,15585901,4995,fraud,Velocity Fraud,Rule-Based,4/29/2022
1978,399,15792329,4995,normal,High Amount Transaction,Rule-Based,4/29/2022
1979,399,15635597,4995,normal,Identity Theft,Rule-Based,4/29/2022
1980,399,15775880,4995,fraud,Multiple Transactions In Short Time,ML,4/29/2022
1981,399,15630913,4995,fraud,Velocity Fraud,ML,4/29/2022
1982,399,15756680,4995,normal,Unusual Location,ML,4/29/2022
1983,399,15587913,4995,normal,Unusual Location,Rule-Based,4/29/2022
1984,399,15737605,4995,normal,Identity Theft,Rule-Based,4/29/2022
1985,399,15627876,4995,normal,Account Takeover,Rule-Based,4/29/2022
1986,399,15772601,4995,normal,Money Laundering,ML,4/29/2022
1987,399,15758606,4995,fraud,Unusual Location,Rule-Based,4/29/2022
1988,399,15657107,4995,normal,Smurfing,Rule-Based,4/29/2022
1989,399,15622454,4995,normal,Rapid Withdrawals,ML,4/29/2022
1990,399,15775803,4995,normal,New Device Activity,ML,4/29/2022
1991,399,15570859,4995,fraud,High Amount Transaction,Rule-Based,4/29/2022
1992,399,15748381,4995,fraud,Account Takeover,ML,4/29/2022
1993,399,15787189,4995,normal,Money Laundering,ML,4/29/2022
1994,399,15666055,4995,normal,Phishing Attack,ML,4/29/2022
1995,399,15617648,4995,normal,Phishing Attack,ML,4/29/2022
1996,399,15755678,4995,fraud,High Amount Transaction,Rule-Based,4/29/2022
1997,399,15624781,4995,fraud,Unusual Time,Rule-Based,4/29/2022
1998,399,15779497,4995,normal,Suspicious Login,ML,4/29/2022
1999,399,15567399,4995,fraud,Suspicious Login,Rule-Based,4/29/2022
2000,399,15613656,4995,fraud,Duplicate Transaction,Rule-Based,4/29/2022
2001,399,15734311,4995,normal,New Device Activity,Rule-Based,4/29/2022
2002,399,15657214,4995,normal,Suspicious Login,ML,4/29/2022
2003,399,15799350,4995,fraud,Money Laundering,ML,4/29/2022
2004,399,15729970,4995,normal,Unusual Location,ML,4/29/2022
2005,399,15725835,4995,fraud,Account Takeover,ML,4/29/2022
2006,399,15745543,4995,normal,New Device Activity,Rule-Based,4/29/2022
2007,399,15727384,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2008,399,15666916,4995,fraud,New Device Activity,ML,4/29/2022
2009,399,15732917,4995,fraud,Rapid Withdrawals,ML,4/29/2022
2010,399,15612050,4995,normal,Money Laundering,ML,4/29/2022
2011,399,15726267,4995,normal,Account Takeover,Rule-Based,4/29/2022
2012,399,15780124,4995,fraud,Duplicate Transaction,Rule-Based,4/29/2022
2013,399,15742238,4995,fraud,Suspicious Login,ML,4/29/2022
2014,399,15679024,4995,fraud,Card Not Present,ML,4/29/2022
2015,399,15715297,4995,fraud,New Device Activity,ML,4/29/2022
2016,399,15633612,4995,fraud,Suspicious Login,Rule-Based,4/29/2022
2017,399,15602929,4995,normal,Unusual Time,Rule-Based,4/29/2022
2018,399,15696703,4995,normal,Velocity Fraud,Rule-Based,4/29/2022
2019,399,15756668,4995,normal,New Device Activity,Rule-Based,4/29/2022
2020,399,15565779,4995,fraud,Rapid Withdrawals,Rule-Based,4/29/2022
2021,399,15795519,4995,fraud,Multiple Transactions In Short Time,ML,4/29/2022
2022,399,15761477,4995,normal,Money Laundering,ML,4/29/2022
2023,399,15731890,4995,fraud,Smurfing,Rule-Based,4/29/2022
2024,399,15633043,4995,fraud,Rapid Withdrawals,ML,4/29/2022
2025,399,15752953,4995,fraud,High Amount Transaction,ML,4/29/2022
2026,399,15603088,4995,normal,Suspicious Login,ML,4/29/2022
2027,399,15606613,4995,normal,Identity Theft,Rule-Based,4/29/2022
2028,399,15635939,4995,normal,Smurfing,ML,4/29/2022
2029,399,15666043,4995,normal,Unusual Location,Rule-Based,4/29/2022
2030,399,15746190,4995,normal,Smurfing,Rule-Based,4/29/2022
2031,399,15591357,4995,fraud,Duplicate Transaction,Rule-Based,4/29/2022
2032,399,15658716,4995,normal,Money Laundering,Rule-Based,4/29/2022
2033,399,15679909,4995,fraud,Smurfing,ML,4/29/2022
2034,399,15634262,4995,fraud,Unusual Location,ML,4/29/2022
2035,399,15799825,4995,fraud,Phishing Attack,ML,4/29/2022
2036,399,15756875,4995,fraud,Money Laundering,ML,4/29/2022
2037,399,15678146,4995,normal,Velocity Fraud,Rule-Based,4/29/2022
2038,399,15710743,4995,normal,Money Laundering,ML,4/29/2022
2039,399,15595831,4995,normal,Velocity Fraud,ML,4/29/2022
2040,399,15626684,4995,normal,Duplicate Transaction,Rule-Based,4/29/2022
2041,399,15709846,4995,fraud,New Device Activity,ML,4/29/2022
2042,399,15635459,4995,normal,Unusual Location,ML,4/29/2022
2043,399,15642544,4995,fraud,Suspicious Login,ML,4/29/2022
2044,399,15566494,4995,normal,Multiple Transactions In Short Time,ML,4/29/2022
2045,399,15655238,4995,normal,Unusual Time,Rule-Based,4/29/2022
2046,399,15733429,4995,fraud,Money Laundering,ML,4/29/2022
2047,399,15814536,4995,normal,Account Takeover,ML,4/29/2022
2048,399,15771702,4995,normal,Duplicate Transaction,ML,4/29/2022
2049,399,15723008,4995,normal,Identity Theft,Rule-Based,4/29/2022
2050,399,15797160,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2051,399,15792222,4995,normal,Suspicious Login,ML,4/29/2022
2052,399,15644765,4995,normal,Multiple Transactions In Short Time,ML,4/29/2022
2053,399,15610686,4995,fraud,Rapid Withdrawals,ML,4/29/2022
2054,399,15730868,4995,normal,Rapid Withdrawals,ML,4/29/2022
2055,399,15705991,4995,normal,Unusual Time,ML,4/29/2022
2056,399,15577078,4995,fraud,Identity Theft,Rule-Based,4/29/2022
2057,399,15679550,4995,fraud,New Device Activity,Rule-Based,4/29/2022
2058,399,15787655,4995,normal,Unusual Location,ML,4/29/2022
2059,399,15668081,4995,normal,Unusual Time,ML,4/29/2022
2060,399,15747980,4995,fraud,Suspicious Login,ML,4/29/2022
2061,399,15710295,4995,fraud,Phishing Attack,ML,4/29/2022
2062,399,15724443,4995,fraud,Unusual Time,Rule-Based,4/29/2022
2063,399,15571305,4995,fraud,Duplicate Transaction,Rule-Based,4/29/2022
2064,399,15569503,4995,fraud,Phishing Attack,ML,4/29/2022
2065,399,15581840,4995,fraud,Rapid Withdrawals,Rule-Based,4/29/2022
2066,399,15772262,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2067,399,15767794,4995,normal,Duplicate Transaction,Rule-Based,4/29/2022
2068,399,15629338,4995,fraud,Money Laundering,Rule-Based,4/29/2022
2069,399,15790379,4995,normal,Duplicate Transaction,Rule-Based,4/29/2022
2070,399,15750684,4995,normal,Unusual Location,Rule-Based,4/29/2022
2071,399,15697214,4995,fraud,Unusual Time,ML,4/29/2022
2072,399,15711015,4995,fraud,High Amount Transaction,ML,4/29/2022
2073,399,15573309,4995,normal,Rapid Withdrawals,Rule-Based,4/29/2022
2074,399,15805303,4995,normal,Multiple Transactions In Short Time,ML,4/29/2022
2075,399,15741385,4995,normal,Suspicious Login,Rule-Based,4/29/2022
2076,399,15780254,4995,normal,Money Laundering,ML,4/29/2022
2077,399,15744843,4995,fraud,High Amount Transaction,ML,4/29/2022
2078,399,15815626,4995,fraud,Rapid Withdrawals,ML,4/29/2022
2079,399,15784736,4995,normal,Suspicious Login,Rule-Based,4/29/2022
2080,399,15813412,4995,fraud,Rapid Withdrawals,ML,4/29/2022
2081,399,15809143,4995,fraud,Velocity Fraud,ML,4/29/2022
2082,399,15617617,4995,fraud,Money Laundering,Rule-Based,4/29/2022
2083,399,15779738,4995,normal,Multiple Transactions In Short Time,ML,4/29/2022
2084,399,15668669,4995,normal,Unusual Location,ML,4/29/2022
2085,399,15687477,4995,normal,Identity Theft,Rule-Based,4/29/2022
2086,399,15578908,4995,normal,Account Takeover,Rule-Based,4/29/2022
2087,399,15687658,4995,normal,Phishing Attack,Rule-Based,4/29/2022
2088,399,15615020,4995,fraud,Duplicate Transaction,ML,4/29/2022
2089,399,15608886,4995,normal,Phishing Attack,Rule-Based,4/29/2022
2090,399,15602551,4995,fraud,High Amount Transaction,Rule-Based,4/29/2022
2091,399,15672945,4995,fraud,High Amount Transaction,ML,4/29/2022
2092,399,15757408,4995,fraud,Suspicious Login,ML,4/29/2022
2093,399,15806132,4995,normal,Rapid Withdrawals,ML,4/29/2022
2094,399,15813022,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2095,399,15673578,4995,normal,High Amount Transaction,ML,4/29/2022
2096,399,15757916,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2097,399,15689168,4995,fraud,Duplicate Transaction,Rule-Based,4/29/2022
2098,399,15769216,4995,fraud,Account Takeover,Rule-Based,4/29/2022
2099,399,15593295,4995,normal,Smurfing,Rule-Based,4/29/2022
2100,399,15804814,4995,normal,Money Laundering,ML,4/29/2022
2101,399,15778934,4995,fraud,Unusual Time,ML,4/29/2022
2102,399,15802351,4995,normal,Velocity Fraud,Rule-Based,4/29/2022
2103,399,15630241,4995,normal,Velocity Fraud,ML,4/29/2022
2104,399,15719561,4995,fraud,High Amount Transaction,ML,4/29/2022
2105,399,15615096,4995,fraud,Velocity Fraud,ML,4/29/2022
2106,399,15659931,4995,normal,Phishing Attack,Rule-Based,4/29/2022
2107,399,15714586,4995,fraud,Suspicious Login,Rule-Based,4/29/2022
2108,399,15634949,4995,fraud,Identity Theft,Rule-Based,4/29/2022
2109,399,15589224,4995,fraud,Velocity Fraud,Rule-Based,4/29/2022
2110,399,15795990,4995,fraud,Account Takeover,Rule-Based,4/29/2022
2111,399,15603216,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2112,399,15631201,4995,normal,Phishing Attack,Rule-Based,4/29/2022
2113,399,15686255,4995,normal,Duplicate Transaction,Rule-Based,4/29/2022
2114,399,15746594,4995,normal,Velocity Fraud,Rule-Based,4/29/2022
2115,399,15718893,4995,fraud,New Device Activity,ML,4/29/2022
2116,399,15671609,4995,normal,Account Takeover,Rule-Based,4/29/2022
2117,399,15652540,4995,fraud,Duplicate Transaction,ML,4/29/2022
2118,399,15774857,4995,fraud,High Amount Transaction,Rule-Based,4/29/2022
2119,399,15791836,4995,fraud,Smurfing,ML,4/29/2022
2120,399,15651554,4995,fraud,Smurfing,Rule-Based,4/29/2022
2121,399,15583576,4995,fraud,New Device Activity,Rule-Based,4/29/2022
2122,399,15732740,4995,fraud,Account Takeover,Rule-Based,4/29/2022
2123,399,15723320,4995,normal,Account Takeover,Rule-Based,4/29/2022
2124,399,15603851,4995,normal,Rapid Withdrawals,Rule-Based,4/29/2022
2125,399,15777923,4995,normal,Identity Theft,ML,4/29/2022
2126,399,15735719,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2127,399,15703482,4995,normal,Smurfing,Rule-Based,4/29/2022
2128,399,15605835,4995,normal,Card Not Present,ML,4/29/2022
2129,399,15664881,4995,fraud,Rapid Withdrawals,Rule-Based,4/29/2022
2130,399,15757568,4995,normal,Phishing Attack,ML,4/29/2022
2131,399,15792660,4995,fraud,Smurfing,Rule-Based,4/29/2022
2132,399,15599722,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2133,399,15726354,4995,fraud,Card Not Present,ML,4/29/2022
2134,399,15610355,4995,normal,Smurfing,Rule-Based,4/29/2022
2135,399,15704284,4995,normal,Smurfing,ML,4/29/2022
2136,399,15621893,4995,fraud,Multiple Transactions In Short Time,ML,4/29/2022
2137,399,15588219,4995,normal,Velocity Fraud,Rule-Based,4/29/2022
2138,399,15688619,4995,normal,Suspicious Login,ML,4/29/2022
2139,399,15765518,4995,fraud,Unusual Location,Rule-Based,4/29/2022
2140,399,15616931,4995,normal,Velocity Fraud,ML,4/29/2022
2141,399,15758372,4995,normal,Unusual Location,ML,4/29/2022
2142,399,15782591,4995,fraud,Identity Theft,ML,4/29/2022
2143,399,15612109,4995,normal,Suspicious Login,ML,4/29/2022
2144,399,15613712,4995,fraud,Account Takeover,Rule-Based,4/29/2022
2145,399,15639322,4995,fraud,Duplicate Transaction,ML,4/29/2022
2146,399,15594349,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2147,399,15574167,4995,fraud,Phishing Attack,Rule-Based,4/29/2022
2148,399,15811842,4995,fraud,Unusual Time,Rule-Based,4/29/2022
2149,399,15648794,4995,fraud,Unusual Time,ML,4/29/2022
2150,399,15771211,4995,normal,Money Laundering,Rule-Based,4/29/2022
2151,399,15588614,4995,normal,Money Laundering,ML,4/29/2022
2152,399,15630698,4995,normal,Unusual Time,Rule-Based,4/29/2022
2153,399,15694200,4995,normal,Smurfing,Rule-Based,4/29/2022
2154,399,15721426,4995,fraud,Smurfing,ML,4/29/2022
2155,399,15725997,4995,fraud,Rapid Withdrawals,Rule-Based,4/29/2022
2156,399,15762138,4995,normal,Suspicious Login,ML,4/29/2022
2157,399,15750649,4995,normal,Duplicate Transaction,ML,4/29/2022
2158,399,15685706,4995,fraud,Account Takeover,ML,4/29/2022
2159,399,15641835,4995,normal,Card Not Present,Rule-Based,4/29/2022
2160,399,15586821,4995,normal,Money Laundering,ML,4/29/2022
2161,399,15569678,4995,normal,Duplicate Transaction,Rule-Based,4/29/2022
2162,399,15793842,4995,normal,Unusual Location,ML,4/29/2022
2163,399,15667554,4995,fraud,Velocity Fraud,ML,4/29/2022
2164,399,15794479,4995,fraud,Multiple Transactions In Short Time,ML,4/29/2022
2165,399,15585041,4995,fraud,Money Laundering,Rule-Based,4/29/2022
2166,399,15780650,4995,normal,Duplicate Transaction,Rule-Based,4/29/2022
2167,399,15780846,4995,normal,High Amount Transaction,ML,4/29/2022
2168,399,15805260,4995,fraud,Suspicious Login,ML,4/29/2022
2169,399,15621629,4995,fraud,Duplicate Transaction,Rule-Based,4/29/2022
2170,399,15662151,4995,normal,Unusual Time,Rule-Based,4/29/2022
2171,399,15747174,4995,fraud,Rapid Withdrawals,Rule-Based,4/29/2022
2172,399,15651585,4995,normal,Phishing Attack,Rule-Based,4/29/2022
2173,399,15649738,4995,fraud,New Device Activity,ML,4/29/2022
2174,399,15633108,4995,fraud,Rapid Withdrawals,ML,4/29/2022
2175,399,15769254,4995,normal,New Device Activity,Rule-Based,4/29/2022
2176,399,15704746,4995,fraud,Phishing Attack,Rule-Based,4/29/2022
2177,399,15637644,4995,normal,Rapid Withdrawals,Rule-Based,4/29/2022
2178,399,15609562,4995,fraud,Card Not Present,ML,4/29/2022
2179,399,15787459,4995,normal,Identity Theft,ML,4/29/2022
2180,399,15762902,4995,normal,Velocity Fraud,ML,4/29/2022
2181,399,15738605,4995,normal,Velocity Fraud,ML,4/29/2022
2182,399,15724889,4995,normal,Smurfing,ML,4/29/2022
2183,399,15730735,4995,fraud,Identity Theft,ML,4/29/2022
2184,399,15689147,4995,fraud,Velocity Fraud,ML,4/29/2022
2185,399,15730397,4995,fraud,Rapid Withdrawals,ML,4/29/2022
2186,399,15762169,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2187,399,15589320,4995,fraud,Unusual Location,Rule-Based,4/29/2022
2188,399,15799211,4995,fraud,High Amount Transaction,ML,4/29/2022
2189,399,15798310,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2190,399,15609998,4995,normal,Unusual Location,Rule-Based,4/29/2022
2191,399,15583548,4995,fraud,Multiple Transactions In Short Time,ML,4/29/2022
2192,399,15761763,4995,normal,Rapid Withdrawals,Rule-Based,4/29/2022
2193,399,15764409,4995,fraud,Card Not Present,ML,4/29/2022
2194,399,15710161,4995,normal,Phishing Attack,ML,4/29/2022
2195,399,15735246,4995,fraud,Account Takeover,Rule-Based,4/29/2022
2196,399,15791700,4995,fraud,Velocity Fraud,ML,4/29/2022
2197,399,15670753,4995,normal,Phishing Attack,Rule-Based,4/29/2022
2198,399,15573876,4995,normal,New Device Activity,Rule-Based,4/29/2022
2199,399,15770174,4995,fraud,Suspicious Login,ML,4/29/2022
2200,399,15641114,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2201,399,15682435,4995,normal,Suspicious Login,Rule-Based,4/29/2022
2202,399,15751788,4995,normal,Identity Theft,ML,4/29/2022
2203,399,15672598,4995,fraud,Account Takeover,Rule-Based,4/29/2022
2204,399,15762803,4995,fraud,Rapid Withdrawals,Rule-Based,4/29/2022
2205,399,15812982,4995,normal,Smurfing,Rule-Based,4/29/2022
2206,399,15597901,4995,normal,High Amount Transaction,ML,4/29/2022
2207,399,15731507,4995,normal,Velocity Fraud,ML,4/29/2022
2208,399,15809826,4995,normal,Account Takeover,Rule-Based,4/29/2022
2209,399,15764237,4995,fraud,Account Takeover,Rule-Based,4/29/2022
2210,399,15769917,4995,fraud,Duplicate Transaction,ML,4/29/2022
2211,399,15641850,4995,normal,Multiple Transactions In Short Time,ML,4/29/2022
2212,399,15770974,4995,normal,Smurfing,ML,4/29/2022
2213,399,15803749,4995,normal,Unusual Time,Rule-Based,4/29/2022
2214,399,15684999,4995,fraud,Phishing Attack,ML,4/29/2022
2215,399,15770225,4995,fraud,High Amount Transaction,ML,4/29/2022
2216,399,15627484,4995,normal,High Amount Transaction,ML,4/29/2022
2217,399,15610337,4995,fraud,Phishing Attack,ML,4/29/2022
2218,399,15752488,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2219,399,15610056,4995,fraud,High Amount Transaction,Rule-Based,4/29/2022
2220,399,15806049,4995,normal,Velocity Fraud,Rule-Based,4/29/2022
2221,399,15736069,4995,normal,Card Not Present,ML,4/29/2022
2222,399,15763662,4995,fraud,Phishing Attack,Rule-Based,4/29/2022
2223,399,15615575,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2224,399,15691723,4995,normal,High Amount Transaction,ML,4/29/2022
2225,399,15774098,4995,fraud,Card Not Present,Rule-Based,4/29/2022
2226,399,15750808,4995,normal,Identity Theft,ML,4/29/2022
2227,399,15744368,4995,normal,Card Not Present,Rule-Based,4/29/2022
2228,399,15610594,4995,fraud,Smurfing,ML,4/29/2022
2229,399,15756125,4995,normal,Duplicate Transaction,Rule-Based,4/29/2022
2230,399,15623277,4995,normal,Account Takeover,Rule-Based,4/29/2022
2231,399,15795954,4995,fraud,Duplicate Transaction,ML,4/29/2022
2232,399,15671969,4995,fraud,High Amount Transaction,ML,4/29/2022
2233,399,15791268,4995,normal,Unusual Location,Rule-Based,4/29/2022
2234,399,15713655,4995,normal,High Amount Transaction,Rule-Based,4/29/2022
2235,399,15633930,4995,fraud,Multiple Transactions In Short Time,ML,4/29/2022
2236,399,15712849,4995,normal,Suspicious Login,ML,4/29/2022
2237,399,15639077,4995,normal,Identity Theft,ML,4/29/2022
2238,399,15808784,4995,fraud,Account Takeover,ML,4/29/2022
2239,399,15648577,4995,fraud,New Device Activity,ML,4/29/2022
2240,399,15670345,4995,normal,Unusual Time,Rule-Based,4/29/2022
2241,399,15633112,4995,normal,Velocity Fraud,Rule-Based,4/29/2022
2242,399,15714397,4995,normal,Rapid Withdrawals,ML,4/29/2022
2243,399,15780038,4995,normal,Card Not Present,ML,4/29/2022
2244,399,15756305,4995,fraud,Smurfing,ML,4/29/2022
2245,399,15578799,4995,normal,New Device Activity,Rule-Based,4/29/2022
2246,399,15800326,4995,normal,Account Takeover,ML,4/29/2022
2247,399,15785485,4995,fraud,Identity Theft,ML,4/29/2022
2248,399,15783958,4995,fraud,Identity Theft,Rule-Based,4/29/2022
2249,399,15727546,4995,fraud,Multiple Transactions In Short Time,ML,4/29/2022
2250,399,15739576,4995,normal,Unusual Location,ML,4/29/2022
2251,399,15631333,4995,normal,Money Laundering,Rule-Based,4/29/2022
2252,399,15604782,4995,fraud,Phishing Attack,Rule-Based,4/29/2022
2253,399,15589643,4995,fraud,Card Not Present,Rule-Based,4/29/2022
2254,399,15585533,4995,normal,Smurfing,Rule-Based,4/29/2022
2255,399,15681506,4995,normal,Smurfing,ML,4/29/2022
2256,399,15630551,4995,normal,High Amount Transaction,Rule-Based,4/29/2022
2257,399,15698349,4995,fraud,Card Not Present,Rule-Based,4/29/2022
2258,399,15776631,4995,fraud,Suspicious Login,ML,4/29/2022
2259,399,15762216,4995,fraud,Unusual Location,ML,4/29/2022
2260,399,15623927,4995,fraud,Unusual Time,ML,4/29/2022
2261,399,15681402,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/29/2022
2262,399,15586264,4995,normal,Unusual Time,Rule-Based,4/29/2022
2263,399,15594685,4995,normal,Rapid Withdrawals,Rule-Based,4/29/2022
2264,399,15812945,4995,fraud,Phishing Attack,ML,4/29/2022
2265,399,15734628,4995,fraud,Rapid Withdrawals,Rule-Based,4/29/2022
2266,399,15629323,4995,normal,Suspicious Login,Rule-Based,4/29/2022
2267,399,15666823,4995,fraud,High Amount Transaction,ML,4/29/2022
2268,399,15777553,4995,normal,Multiple Transactions In Short Time,ML,4/29/2022
