,account_id,transaction_id,customer_id,transaction_date,transaction_time,transaction_type,amount,balance_after_transaction,channel,transaction_status
2430,402-0256673-9857925,399,15689351,4/29/2022,7:28:00,withdrawal,,,mobile,failed
2431,407-5156228-1669165,399,15782247,4/29/2022,0:08:00,withdrawal,,,branch,succes
2432,406-3869949-8233151,399,15769064,4/29/2022,22:39:00,withdrawal,,,mobile,succes
2433,407-6109531-3961148,399,15718153,4/29/2022,18:18:00,withdrawal,,,branch,succes
2434,407-6278783-8170721,399,15613189,4/29/2022,4:34:00,payment,,,online,failed
2435,404-9097841-1320355,399,15661734,4/29/2022,22:46:00,transfer,,,online,succes
2436,407-1761332-6614705,399,15592645,4/29/2022,20:06:00,payment,,,mobile,failed
2437,408-9747921-6552310,399,15768387,4/29/2022,3:03:00,withdrawal,,,branch,failed
2438,405-9931934-2677105,399,15792525,4/29/2022,10:30:00,payment,,,ATM,succes
2439,404-4073817-5236341,399,15586976,4/29/2022,11:43:00,transfer,,,branch,failed
2440,407-7243868-4055529,399,15790659,4/29/2022,8:47:00,withdrawal,,,branch,failed
2441,404-0905151-4012332,399,15691446,4/29/2022,10:23:00,withdrawal,,,branch,succes
2442,404-0905151-4012332,399,15772632,4/29/2022,18:05:00,payment,,,branch,failed
2443,403-0381055-7009966,399,15706587,4/29/2022,19:44:00,payment,,,online,succes
2444,403-0381055-7009966,399,15572461,4/29/2022,9:32:00,withdrawal,,,branch,succes
2445,403-0381055-7009966,399,15654409,4/29/2022,0:41:00,payment,,,branch,succes
2446,406-0164794-0113125,399,15568025,4/29/2022,20:39:00,payment,,,mobile,succes
2447,406-0164794-0113125,399,15715769,4/29/2022,20:03:00,payment,,,ATM,succes
2448,403-5956907-4669142,399,15667458,4/29/2022,20:51:00,withdrawal,,,branch,failed
2449,408-9882400-8027542,399,15567980,4/29/2022,7:25:00,payment,,,mobile,failed
2450,402-7437725-0345169,399,15679294,4/29/2022,15:37:00,withdrawal,,,online,failed
2451,406-8553839-5012329,399,15606507,4/29/2022,10:19:00,deposit,,,online,failed
2452,403-5962258-0477121,399,15578825,4/29/2022,13:29:00,deposit,,,ATM,succes
2453,406-6692691-6039530,399,15619935,4/29/2022,0:57:00,payment,,,mobile,failed
2454,404-4869787-8034727,399,15636089,4/29/2022,15:59:00,withdrawal,,,branch,failed
2455,402-0430597-5231502,399,15727490,4/29/2022,14:56:00,deposit,,,online,failed
2456,405-2326874-6297137,399,15591766,4/29/2022,23:32:00,deposit,,,branch,succes
2457,403-5186728-8852366,399,15641629,4/29/2022,17:59:00,withdrawal,,,ATM,succes
2458,404-1025822-7210730,399,15813303,4/29/2022,15:38:00,transfer,,,ATM,succes
2459,403-9288379-6424334,399,15756920,4/29/2022,8:56:00,withdrawal,,,ATM,succes
2460,171-6882879-9738766,399,15726403,4/29/2022,13:55:00,transfer,,,ATM,failed
2461,408-9997972-0411544,399,15592765,4/29/2022,3:57:00,transfer,,,ATM,failed
2462,405-1278475-2369113,399,15704442,4/29/2022,2:15:00,transfer,,,mobile,failed
2463,408-4251554-9551518,399,15641136,4/29/2022,2:35:00,transfer,,,ATM,failed
2464,171-7141740-2711551,399,15725818,4/29/2022,6:57:00,payment,,,branch,succes
2465,402-9257564-5053145,399,15612071,4/29/2022,10:30:00,payment,,,ATM,failed
2466,408-0290944-1259549,399,15719809,4/29/2022,1:21:00,transfer,,,branch,failed
2467,405-2279738-9456320,399,15716518,4/29/2022,18:43:00,transfer,,,ATM,failed
2468,404-6129345-8277113,399,15742210,4/29/2022,21:16:00,transfer,,,online,failed
2469,171-3898102-8402757,399,15630617,4/29/2022,8:50:00,payment,,,ATM,failed
2470,407-9040663-0823566,399,15720838,4/29/2022,17:42:00,deposit,,,online,succes
2471,402-5079522-8896321,399,15595537,4/29/2022,16:11:00,deposit,,,mobile,failed
2472,404-7652245-0425103,399,15623196,4/29/2022,6:17:00,withdrawal,,,online,succes
2473,402-2988805-5264308,399,15679249,4/29/2022,21:56:00,transfer,,,online,failed
2474,171-4852671-2696346,399,15693199,4/29/2022,19:14:00,withdrawal,,,ATM,succes
2475,408-5055302-6140306,399,15661219,4/29/2022,11:52:00,payment,,,mobile,failed
2476,407-0530480-0576358,399,15617136,4/29/2022,8:50:00,deposit,,,mobile,failed
2477,403-3552651-1312359,399,15760294,4/29/2022,13:05:00,payment,,,online,failed
2478,407-2046414-0845944,399,15652808,4/29/2022,22:31:00,payment,,,mobile,succes
2479,407-4733113-9553108,399,15657139,4/29/2022,22:19:00,transfer,,,branch,succes
2480,402-0807056-6323566,399,15803790,4/29/2022,8:15:00,deposit,,,online,failed
2481,407-2202452-4707556,399,15764105,4/29/2022,11:27:00,deposit,,,mobile,succes
2482,407-6606392-6949123,399,15672610,4/29/2022,0:16:00,payment,,,branch,succes
2483,171-8856537-1397959,399,15766896,4/29/2022,1:04:00,payment,,,ATM,failed
2484,402-7757004-9627552,399,15587735,4/29/2022,20:19:00,payment,,,mobile,failed
2485,406-1042470-2997131,399,15659501,4/29/2022,7:24:00,withdrawal,,,ATM,failed
2486,403-7557581-3415536,399,15745001,4/29/2022,20:36:00,withdrawal,,,ATM,succes
2487,171-8366695-2888365,399,15651140,4/29/2022,13:55:00,transfer,,,ATM,succes
2488,406-8788101-3033168,399,15571148,4/29/2022,9:01:00,withdrawal,,,mobile,failed
2489,402-7589486-0562761,399,15776824,4/29/2022,13:13:00,withdrawal,,,branch,failed
2490,408-4473377-8450703,399,15633141,4/29/2022,22:15:00,transfer,,,branch,failed
2491,171-8796589-0005928,399,15764174,4/29/2022,22:22:00,withdrawal,,,mobile,failed
2492,403-8499148-5672343,399,15778155,4/29/2022,7:21:00,payment,,,branch,succes
2493,402-1302172-9846726,399,15715920,4/29/2022,4:58:00,withdrawal,,,mobile,failed
2494,402-5216954-4984347,399,15671917,4/29/2022,17:57:00,deposit,,,ATM,succes
2495,407-9987690-4986713,399,15666548,4/29/2022,13:21:00,transfer,,,online,succes
2496,171-7032122-4502708,399,15625623,4/29/2022,9:07:00,payment,,,ATM,succes
2497,405-7893412-3249927,399,15748123,4/29/2022,15:22:00,transfer,,,ATM,succes
2498,404-5469072-1907536,399,15648735,4/29/2022,18:03:00,payment,,,online,failed
2499,407-0324752-6505934,399,15634974,4/29/2022,19:19:00,withdrawal,,,online,succes
2500,404-2034900-8515539,399,15713378,4/29/2022,22:09:00,payment,,,ATM,succes
2501,402-7039490-5441117,399,15753370,4/29/2022,11:49:00,deposit,,,ATM,succes
2502,171-9976088-4097962,399,15782659,4/29/2022,3:50:00,transfer,,,online,failed
2503,408-0360767-5017112,399,15583364,4/29/2022,7:02:00,deposit,,,mobile,failed
2504,406-3766998-8618768,399,15625942,4/29/2022,2:24:00,transfer,,,ATM,failed
2505,403-4186042-2969102,399,15720284,4/29/2022,6:59:00,deposit,,,mobile,succes
2506,405-6812146-8592310,399,15679642,4/29/2022,19:19:00,payment,,,ATM,failed
2507,402-8062358-5444355,399,15628007,4/29/2022,20:15:00,withdrawal,,,branch,succes
2508,403-7187858-2275517,399,15661974,4/29/2022,16:21:00,deposit,,,online,failed
2509,171-6795069-6392342,399,15689341,4/29/2022,5:19:00,transfer,,,ATM,succes
2510,402-6469774-6160319,399,15607993,4/29/2022,2:55:00,withdrawal,,,mobile,failed
2511,405-7628490-5332332,399,15693267,4/29/2022,20:02:00,payment,,,mobile,succes
2512,405-7628490-5332332,399,15769522,4/29/2022,23:20:00,transfer,,,online,succes
2513,404-6041390-2405907,399,15755825,4/29/2022,23:45:00,deposit,,,ATM,succes
2514,407-5234227-3961136,399,15598175,4/29/2022,21:21:00,deposit,,,online,succes
2515,405-9016205-7553933,399,15744327,4/29/2022,18:53:00,transfer,,,mobile,succes
2516,405-6285833-2479528,399,15798666,4/29/2022,21:06:00,transfer,,,online,failed
2517,408-5386091-9336306,399,15577064,4/29/2022,14:15:00,withdrawal,,,ATM,failed
2518,403-5481294-7957928,399,15759436,4/29/2022,8:13:00,payment,,,mobile,succes
2519,408-9619101-1318767,399,15690231,4/29/2022,8:40:00,payment,,,online,failed
2520,403-9744843-9996320,399,15751561,4/29/2022,15:54:00,deposit,,,ATM,succes
2521,406-9480548-7693101,399,15739068,4/29/2022,1:35:00,transfer,,,branch,succes
2522,171-8403811-4499517,399,15758056,4/29/2022,20:48:00,payment,,,branch,failed
2523,408-4563887-9018736,399,15742269,4/29/2022,5:29:00,withdrawal,,,ATM,succes
2524,405-9251525-2201132,399,15726490,4/29/2022,8:51:00,payment,,,ATM,failed
2525,406-1329342-2337951,399,15738411,4/29/2022,18:02:00,transfer,,,branch,failed
2526,408-7704567-9953168,399,15727919,4/29/2022,19:07:00,withdrawal,,,online,succes
2527,171-2702916-6143522,399,15709396,4/29/2022,18:20:00,deposit,,,online,failed
2528,171-0425193-9577929,399,15654106,4/29/2022,15:05:00,transfer,,,mobile,succes
2529,407-7635536-1178755,399,15621653,4/29/2022,13:52:00,withdrawal,,,branch,succes
2530,407-0726865-7987533,399,15598086,4/29/2022,3:21:00,payment,,,branch,succes
2531,402-5488497-1033935,399,15752300,4/29/2022,6:16:00,deposit,,,mobile,failed
2532,171-8321298-6265121,399,15658693,4/29/2022,17:24:00,transfer,,,mobile,succes
2533,403-5779486-2478729,399,15631838,4/29/2022,1:32:00,withdrawal,,,ATM,succes
2534,408-0401573-6186701,399,15803804,4/29/2022,10:58:00,deposit,,,online,succes
2535,405-7231028-8645968,399,15578809,4/29/2022,17:07:00,transfer,,,mobile,succes
2536,171-2643767-2383541,399,15752026,4/29/2022,22:03:00,transfer,,,mobile,failed
2537,405-6398123-6805933,399,15723706,4/29/2022,18:15:00,transfer,,,mobile,succes
2538,408-9741880-8454747,399,15752838,4/29/2022,3:18:00,transfer,,,mobile,failed
2539,407-9927607-7318729,399,15569571,4/29/2022,6:09:00,deposit,,,online,failed
2540,171-9181746-2770749,399,15769703,4/29/2022,23:29:00,payment,,,online,succes
2541,404-5612447-0656301,399,15679770,4/29/2022,4:53:00,withdrawal,,,ATM,failed
2542,405-2877745-2280346,399,15791102,4/29/2022,13:26:00,transfer,,,ATM,succes
2543,403-8717835-8417929,399,15655192,4/29/2022,21:08:00,payment,,,online,failed
2544,404-1348227-3107560,399,15709487,4/29/2022,4:03:00,deposit,,,mobile,failed
2545,403-6094724-8502762,399,15687130,4/29/2022,1:23:00,deposit,,,branch,succes
2546,408-8305539-8607522,399,15755178,4/29/2022,20:54:00,withdrawal,,,branch,succes
2547,404-6715734-1108300,399,15634772,4/29/2022,4:14:00,payment,,,ATM,failed
2548,403-1523886-4893904,399,15617197,4/29/2022,2:20:00,payment,,,mobile,succes
2549,405-1427493-4542705,399,15631240,4/29/2022,21:52:00,deposit,,,ATM,succes
2550,406-0070548-5071533,399,15784301,4/29/2022,10:51:00,payment,,,online,succes
2551,171-0061826-2503521,399,15631310,4/29/2022,2:55:00,transfer,,,mobile,succes
2552,407-3696018-8049115,399,15756560,4/29/2022,16:32:00,deposit,,,mobile,failed
2553,408-3597459-8072314,399,15732270,4/29/2022,2:28:00,deposit,,,mobile,succes
2554,408-7914411-0231567,399,15739357,4/29/2022,12:57:00,withdrawal,,,online,succes
2555,408-6778157-8983563,399,15771540,4/29/2022,8:31:00,transfer,,,online,failed
2556,408-6778157-8983563,399,15567486,4/29/2022,13:54:00,deposit,,,online,failed
2557,408-6778157-8983563,399,15714634,4/29/2022,8:12:00,transfer,,,online,succes
2558,408-6778157-8983563,399,15727021,4/29/2022,9:26:00,deposit,,,online,succes
2559,405-7515503-4109139,399,15650670,4/29/2022,12:13:00,transfer,,,online,succes
2560,408-1109785-4341142,399,15711834,4/29/2022,19:18:00,transfer,,,ATM,failed
2561,408-3406758-8412300,399,15729763,4/29/2022,3:17:00,deposit,,,ATM,succes
2562,405-8774879-7201139,399,15646566,4/29/2022,17:08:00,withdrawal,,,ATM,succes
2563,403-3407785-9477130,399,15645463,4/29/2022,15:35:00,deposit,,,online,succes
2564,408-8302085-3105108,399,15672144,4/29/2022,10:38:00,transfer,,,mobile,failed
2565,404-1769970-9261950,399,15596088,4/29/2022,14:25:00,withdrawal,,,mobile,succes
2566,406-6521556-4005926,399,15614878,4/29/2022,6:58:00,transfer,,,online,failed
2567,408-7142634-8209915,399,15635240,4/29/2022,23:37:00,transfer,,,online,failed
2568,407-6025735-9805927,399,15775905,4/29/2022,21:21:00,payment,,,branch,failed
2569,171-3899166-0944306,399,15700657,4/29/2022,0:35:00,deposit,,,online,succes
2570,405-6854165-3003543,399,15611905,4/29/2022,8:03:00,payment,,,online,succes
2571,408-5941827-0499515,399,15652527,4/29/2022,4:46:00,withdrawal,,,branch,failed
2572,407-7528214-3230713,399,15785865,4/29/2022,21:42:00,transfer,,,branch,succes
2573,407-7465218-4642715,399,15645942,4/29/2022,13:21:00,deposit,,,branch,succes
2574,408-8670769-7294713,399,15688691,4/29/2022,7:46:00,withdrawal,,,online,failed
2575,171-9777478-5570716,399,15592736,4/29/2022,23:43:00,transfer,,,ATM,succes
2576,408-8401373-4091541,399,15673529,4/29/2022,17:49:00,withdrawal,,,ATM,failed
2577,405-5278889-7424344,399,15724145,4/29/2022,20:51:00,withdrawal,,,ATM,failed
2578,402-6102476-5957945,399,15704629,4/29/2022,8:49:00,deposit,,,online,succes
2579,405-7824994-9497108,399,15597896,4/29/2022,15:59:00,transfer,,,mobile,failed
2580,406-3118945-6943501,399,15731790,4/29/2022,19:21:00,deposit,,,online,succes
2581,402-9050647-1001948,399,15634719,4/29/2022,6:28:00,withdrawal,,,online,succes
2582,402-9050647-1001948,399,15703205,4/29/2022,3:25:00,deposit,,,branch,succes
2583,402-8508102-8205929,399,15567333,4/29/2022,16:30:00,payment,,,mobile,succes
2584,171-1077094-8460354,399,15754537,4/29/2022,12:38:00,transfer,,,branch,failed
2585,407-5789653-5620329,399,15612030,4/29/2022,10:08:00,payment,,,branch,failed
2586,402-8872106-5769942,399,15573242,4/29/2022,0:07:00,deposit,,,branch,succes
2587,405-4429106-8201936,399,15601892,4/29/2022,14:32:00,deposit,,,online,succes
2588,402-6147455-7120318,399,15663885,4/29/2022,10:09:00,payment,,,online,failed
2589,405-5171282-5252335,399,15701096,4/29/2022,20:27:00,transfer,,,branch,failed
2590,405-5773896-9062739,399,15710450,4/29/2022,17:57:00,payment,,,mobile,succes
2591,171-6400746-2493159,399,15790846,4/29/2022,0:06:00,payment,,,ATM,succes
2592,403-6618874-9795562,399,15658956,4/29/2022,7:57:00,deposit,,,online,failed
2593,408-6081085-7231524,399,15755223,4/29/2022,20:09:00,transfer,,,mobile,succes
2594,405-1472936-7023547,399,15787318,4/29/2022,19:09:00,payment,,,ATM,succes
2595,403-7886538-6609948,399,15737310,4/29/2022,6:55:00,withdrawal,,,mobile,succes
2596,402-8215677-4776351,399,15763665,4/29/2022,10:21:00,payment,,,branch,failed
2597,408-1943885-6235541,399,15668818,4/29/2022,10:58:00,deposit,,,mobile,succes
2598,403-4838561-9251513,399,15765812,4/29/2022,12:58:00,withdrawal,,,online,failed
2599,403-0619409-6085957,399,15704844,4/29/2022,19:00:00,withdrawal,,,ATM,succes
2600,171-4965593-6136320,399,15744582,4/29/2022,10:31:00,deposit,,,online,failed
2601,171-9555351-4961109,399,15616700,4/29/2022,16:03:00,transfer,,,online,failed
2602,171-2021569-2809919,399,15683521,4/29/2022,12:32:00,transfer,,,ATM,failed
2603,403-6925265-8157929,399,15583049,4/29/2022,16:10:00,withdrawal,,,branch,failed
2604,403-2642222-2905133,399,15643752,4/29/2022,13:16:00,transfer,,,ATM,succes
2605,408-2004449-6350760,399,15620398,4/29/2022,14:52:00,transfer,,,ATM,succes
2606,406-5373093-8391536,399,15715707,4/29/2022,0:45:00,payment,,,ATM,failed
2607,403-7733147-0030721,399,15814209,4/29/2022,21:55:00,transfer,,,branch,succes
2608,406-3386353-9708310,399,15733768,4/29/2022,7:52:00,payment,,,online,failed
2609,171-8343254-2042762,399,15755242,4/29/2022,6:10:00,deposit,,,online,succes
2610,408-1684303-4174760,399,15729412,4/29/2022,14:19:00,transfer,,,online,failed
2611,408-1939925-0974735,399,15746564,4/29/2022,1:00:00,payment,,,branch,failed
2612,404-2128730-6924360,399,15588446,4/29/2022,7:35:00,transfer,,,online,failed
2613,408-7798096-6116356,399,15665221,4/29/2022,10:58:00,withdrawal,,,branch,failed
2614,408-7798096-6116356,399,15640846,4/29/2022,11:48:00,payment,,,ATM,failed
2615,408-7798096-6116356,399,15700209,4/29/2022,12:53:00,transfer,,,ATM,succes
2616,408-7798096-6116356,399,15658360,4/29/2022,1:21:00,transfer,,,online,succes
2617,408-7798096-6116356,399,15602735,4/29/2022,6:20:00,transfer,,,ATM,failed
2618,408-0304814-7806756,399,15724834,4/29/2022,5:32:00,payment,,,branch,succes
2619,408-0304814-7806756,399,15800062,4/29/2022,4:18:00,transfer,,,branch,failed
2620,408-0304814-7806756,399,15685300,4/29/2022,2:03:00,payment,,,ATM,succes
2621,408-0304814-7806756,399,15760102,4/29/2022,19:35:00,transfer,,,branch,failed
2622,408-0304814-7806756,399,15787026,4/29/2022,13:23:00,withdrawal,,,branch,succes
2623,404-2297362-3062766,399,15653696,4/29/2022,17:14:00,deposit,,,ATM,succes
2624,408-1759129-6992355,399,15788946,4/29/2022,3:39:00,withdrawal,,,mobile,failed
2625,403-3081718-5052365,399,15600724,4/29/2022,6:14:00,deposit,,,branch,succes
2626,171-9259473-7667520,399,15574324,4/29/2022,23:53:00,payment,,,ATM,failed
2627,171-2915678-2366721,399,15707144,4/29/2022,20:52:00,deposit,,,mobile,succes
2628,408-8948633-8521900,399,15775891,4/29/2022,21:01:00,deposit,,,branch,succes
2629,406-2245463-2680306,399,15711789,4/29/2022,10:16:00,transfer,,,mobile,succes
2630,404-9066453-5956354,399,15600879,4/29/2022,4:20:00,deposit,,,online,failed
2631,406-3170031-4965929,399,15681196,4/29/2022,19:39:00,deposit,,,branch,succes
2632,406-2797935-5850720,399,15716000,4/29/2022,8:08:00,transfer,,,branch,failed
2633,406-2797935-5850720,399,15766776,4/29/2022,8:44:00,transfer,,,online,failed
2634,406-3383857-8159554,399,15680278,4/29/2022,4:47:00,transfer,,,online,failed
2635,404-0147269-8120350,399,15688637,4/29/2022,11:35:00,payment,,,branch,succes
2636,408-2119504-9432360,399,15591179,4/29/2022,5:01:00,withdrawal,,,branch,failed
2637,403-7265677-3982713,399,15677435,4/29/2022,12:08:00,withdrawal,,,branch,succes
2638,403-1672810-7875548,399,15698619,4/29/2022,23:25:00,deposit,,,ATM,failed
2639,406-2782655-2006727,399,15581036,4/29/2022,3:37:00,payment,,,mobile,succes
2640,171-3519449-1856316,399,15622117,4/29/2022,16:17:00,transfer,,,mobile,failed
2641,408-0555490-6245927,399,15599301,4/29/2022,16:50:00,deposit,,,mobile,succes
2642,408-0187228-3575512,399,15581548,4/29/2022,6:03:00,withdrawal,,,ATM,succes
2643,404-6078612-2712363,399,15586870,4/29/2022,18:29:00,transfer,,,online,failed
2644,406-9838692-4397115,399,15735263,4/29/2022,5:04:00,payment,,,branch,failed
2645,402-1142198-6127552,399,15765322,4/29/2022,13:13:00,deposit,,,online,succes
2646,171-8979098-8019507,399,15582944,4/29/2022,7:21:00,payment,,,ATM,failed
2647,407-3372628-6827539,399,15687162,4/29/2022,11:33:00,transfer,,,branch,succes
2648,171-0980661-9053147,399,15644962,4/29/2022,6:49:00,deposit,,,ATM,succes
2649,404-0652755-6181138,399,15612615,4/29/2022,5:30:00,deposit,,,mobile,succes
2650,403-5105892-4929145,399,15813439,4/29/2022,12:04:00,deposit,,,branch,succes
2651,402-8153832-7938744,399,15604544,4/29/2022,15:18:00,deposit,,,branch,succes
2652,402-4569915-9742711,399,15761348,4/29/2022,23:02:00,payment,,,online,failed
2653,406-7455558-9750768,399,15785078,4/29/2022,5:16:00,withdrawal,,,branch,succes
2654,404-5167387-3329926,399,15759874,4/29/2022,0:52:00,deposit,,,ATM,failed
2655,402-1774141-5620355,399,15643658,4/29/2022,6:16:00,withdrawal,,,branch,failed
2656,408-3707474-7973948,399,15713267,4/29/2022,7:33:00,deposit,,,branch,succes
2657,405-6535051-0840328,399,15737782,4/29/2022,3:47:00,transfer,,,online,failed
2658,171-3948959-6421154,399,15815490,4/29/2022,1:46:00,deposit,,,online,succes
2659,404-7164315-9695556,399,15679410,4/29/2022,18:41:00,deposit,,,ATM,failed
2660,407-0774765-4858752,399,15756241,4/29/2022,18:16:00,withdrawal,,,branch,succes
2661,407-9007522-6181931,399,15688409,4/29/2022,14:51:00,transfer,,,online,failed
2662,403-6113281-3337150,399,15742272,4/29/2022,9:21:00,withdrawal,,,mobile,succes
2663,407-4224181-0245127,399,15717898,4/29/2022,18:51:00,withdrawal,,,branch,failed
2664,406-5829700-2455561,399,15769582,4/29/2022,4:30:00,deposit,,,branch,failed
2665,408-6825240-3952306,399,15635660,4/29/2022,7:40:00,deposit,,,ATM,failed
2666,407-4569849-0382742,399,15576723,4/29/2022,12:42:00,transfer,,,ATM,succes
2667,407-4569849-0382742,399,15591577,4/29/2022,12:11:00,deposit,,,branch,failed
